date,tag,peak_right,peak_left
2025-01-18 17:58,Max,44.26945278899166,
2025-01-18 17:58,Max,100.18210242972984,
2025-03-23 11:14,Curl,101.49258567466964,101.19220685189079
2025-03-23 11:14,Curl,96.60133153558105,97.31043479734001
2025-02-09 18:03,Max,142.0087160535295,128.1177954963967
2025-02-09 18:03,Max,114.34775140760672,120.21258547835235
2024-10-10 20:26,Max,115.28138399183257,116.84149190339393
2024-10-10 20:26,Max,113.3754077412281,110.56901827952476
2024-10-10 20:26,Max,106.8447817433068,106.15249000734046
2024-11-21 19:30,Max,110.70098749550162,108.39746365322989
2024-11-21 19:30,Max,108.33272372048773,103.08442439504317
2024-11-21 19:30,Max,104.86586584127693,104.42836249221061
2025-02-23 11:43,Max,135.03580984478592,122.62056953166466
2025-02-23 11:43,Max,48.85313337777984,118.87999242785537
2025-02-23 11:43,Max,118.6263730264907,
2024-11-24 10:55,Max,124.79494149719939,82.87499404986472
2024-11-24 10:55,Max,118.35883512828421,84.10962779449257
2024-11-24 10:55,Max,110.97259581816215,75.95298497
2025-03-20 20:33,Max,138.73706193878715,134.02970015736807
2025-01-09 19:24,Max,123.75098695432044,88.6174715
2025-01-09 19:24,Max,120.69019596423956,91.72103558464042
2025-01-09 19:33,Max,129.71175352867607,66.97552507
2025-01-09 19:33,Max,116.3272223675167,91.69992657
2025-02-20 20:20,Max,143.82126597095228,96.22363987807907
2025-02-20 20:20,Max,147.35520175397596,127.20253028202133
2024-11-01 19:36,Max,107.7577846763224,122.08190267896681
2024-11-01 19:36,Max,37.738200248463286,36.97077386
